,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,PatientAge,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,ProtocolName,SeriesDate
424,CC-Radiomics-Phantom-3,CCR-3-CT17,CCR-3-CT17,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.139275103916020202598065834215,2000-01-24,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.219961800303748177062142574963,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
425,CC-Radiomics-Phantom-3,CCR-3-CT17,CCR-3-CT17,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.139275103916020202598065834215,2000-01-24,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.324518488146160404701795577850,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,115,8.1 RT SIMULATION PELVIS,2000-01-24
426,CC-Radiomics-Phantom-3,CCR-3-CT17,CCR-3-CT17,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.139275103916020202598065834215,2000-01-24,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.170094671288999956385472977191,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,78,8.1 RT SIMULATION PELVIS,2000-01-24
427,CC-Radiomics-Phantom-3,CCR-3-CT17,CCR-3-CT17,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.139275103916020202598065834215,2000-01-24,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.252453363543243316008534123144,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,116,8.1 RT SIMULATION PELVIS,2000-01-24
428,CC-Radiomics-Phantom-3,CCR-3-CT59,CCR-3-CT59,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.553402422293042460168724465817,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.218293456778670333658152879237,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
429,CC-Radiomics-Phantom-3,CCR-3-CT59,CCR-3-CT59,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.553402422293042460168724465817,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.602236938358490014258948497905,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
430,CC-Radiomics-Phantom-3,CCR-3-CT59,CCR-3-CT59,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.553402422293042460168724465817,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.242400310532624814738989570728,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
431,CC-Radiomics-Phantom-3,CCR-3-CT59,CCR-3-CT59,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.553402422293042460168724465817,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.280395272670408673214487447855,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-02-12
432,CC-Radiomics-Phantom-3,CCR-3-CT59,CCR-3-CT59,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.553402422293042460168724465817,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.239078172366538554286025783852,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-02-12
433,CC-Radiomics-Phantom-3,CCR-3-CT59,CCR-3-CT59,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.553402422293042460168724465817,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.296619714349715031955948221283,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,90,8.1 RT SIMULATION PELVIS,2000-02-12
434,CC-Radiomics-Phantom-3,CCR-3-CT85,CCR-3-CT85,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.289983182047615168123448297746,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.848599998525520076482213297007,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
435,CC-Radiomics-Phantom-3,CCR-3-CT85,CCR-3-CT85,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.289983182047615168123448297746,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.221808599924201251422175624657,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
436,CC-Radiomics-Phantom-3,CCR-3-CT85,CCR-3-CT85,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.289983182047615168123448297746,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.172731665102532817061297108852,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
437,CC-Radiomics-Phantom-3,CCR-3-CT85,CCR-3-CT85,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.289983182047615168123448297746,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.828941665250507124584930066261,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,90,8.1 RT SIMULATION PELVIS,2000-01-04
438,CC-Radiomics-Phantom-3,CCR-3-CT85,CCR-3-CT85,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.289983182047615168123448297746,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.192908327463773643054416444755,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,190,8.1 RT SIMULATION PELVIS,2000-01-04
439,CC-Radiomics-Phantom-3,CCR-3-CT85,CCR-3-CT85,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.289983182047615168123448297746,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.327171760826885257728980825814,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,181,8.1 RT SIMULATION PELVIS,2000-01-04
440,CC-Radiomics-Phantom-3,CCR-3-CT93,CCR-3-CT93,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.933416998197051033747553221813,2000-01-08,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.326973802644787401530905096919,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
441,CC-Radiomics-Phantom-3,CCR-3-CT93,CCR-3-CT93,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.933416998197051033747553221813,2000-01-08,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.116291257100399989833945449752,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
442,CC-Radiomics-Phantom-3,CCR-3-CT93,CCR-3-CT93,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.933416998197051033747553221813,2000-01-08,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.128777826368426365999780121831,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-01-08
443,CC-Radiomics-Phantom-3,CCR-3-CT93,CCR-3-CT93,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.933416998197051033747553221813,2000-01-08,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.143304728072055968412279341546,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-01-08
444,CC-Radiomics-Phantom-3,CCR-3-CT2,CCR-3-CT2,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157640157617907421449253248504,1999-09-17,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.117520023032147483586179748271,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
445,CC-Radiomics-Phantom-3,CCR-3-CT2,CCR-3-CT2,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157640157617907421449253248504,1999-09-17,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.300872185134326981750256789961,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
446,CC-Radiomics-Phantom-3,CCR-3-CT2,CCR-3-CT2,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157640157617907421449253248504,1999-09-17,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.225556323811347266176793940295,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
447,CC-Radiomics-Phantom-3,CCR-3-CT2,CCR-3-CT2,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157640157617907421449253248504,1999-09-17,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.335245791097365907050022279038,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-09-17
448,CC-Radiomics-Phantom-3,CCR-3-CT2,CCR-3-CT2,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157640157617907421449253248504,1999-09-17,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.123349076720238302704363878929,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,88,8.1 RT SIMULATION PELVIS,1999-09-17
449,CC-Radiomics-Phantom-3,CCR-3-CT2,CCR-3-CT2,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157640157617907421449253248504,1999-09-17,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.249589511845343889094388621126,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-09-17
450,CC-Radiomics-Phantom-3,CCR-3-CT90,CCR-3-CT90,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326672401452559316586495795443,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.804061266239097163079775807885,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
451,CC-Radiomics-Phantom-3,CCR-3-CT90,CCR-3-CT90,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326672401452559316586495795443,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.331052939957793409821506263184,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
452,CC-Radiomics-Phantom-3,CCR-3-CT90,CCR-3-CT90,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326672401452559316586495795443,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.268508942817877135271810864180,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
453,CC-Radiomics-Phantom-3,CCR-3-CT90,CCR-3-CT90,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326672401452559316586495795443,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.100705590599007079552864585319,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,177,8.1 RT SIMULATION PELVIS,2000-01-04
454,CC-Radiomics-Phantom-3,CCR-3-CT90,CCR-3-CT90,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326672401452559316586495795443,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.272061418594319899273888051438,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,191,8.1 RT SIMULATION PELVIS,2000-01-04
455,CC-Radiomics-Phantom-3,CCR-3-CT90,CCR-3-CT90,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326672401452559316586495795443,2000-01-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.210426651294924201444226299921,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,129,8.1 RT SIMULATION PELVIS,2000-01-04
456,CC-Radiomics-Phantom-3,CCR-3-CT41,CCR-3-CT41,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.209251226275045351453661447235,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.186594181216301795517608287134,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
457,CC-Radiomics-Phantom-3,CCR-3-CT41,CCR-3-CT41,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.209251226275045351453661447235,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.217282050070611634247680264825,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
458,CC-Radiomics-Phantom-3,CCR-3-CT41,CCR-3-CT41,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.209251226275045351453661447235,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.273223065367706265065804862584,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
459,CC-Radiomics-Phantom-3,CCR-3-CT41,CCR-3-CT41,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.209251226275045351453661447235,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.272282037798899183780196282395,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,52,8.1 RT SIMULATION PELVIS,2000-02-06
460,CC-Radiomics-Phantom-3,CCR-3-CT41,CCR-3-CT41,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.209251226275045351453661447235,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.170017751322042021675863681755,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-02-06
461,CC-Radiomics-Phantom-3,CCR-3-CT41,CCR-3-CT41,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.209251226275045351453661447235,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.262560578594715171001629481406,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,2000-02-06
462,CC-Radiomics-Phantom-3,CCR-3-CT3,CCR-3-CT3,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.288197694464165528186554026597,1999-10-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.338156298500991726245658837284,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
463,CC-Radiomics-Phantom-3,CCR-3-CT3,CCR-3-CT3,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.288197694464165528186554026597,1999-10-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.164333113576185115957050866364,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
464,CC-Radiomics-Phantom-3,CCR-3-CT3,CCR-3-CT3,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.288197694464165528186554026597,1999-10-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.263248333180559768711218963204,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
465,CC-Radiomics-Phantom-3,CCR-3-CT3,CCR-3-CT3,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.288197694464165528186554026597,1999-10-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.139034565053080465440828449228,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-10-25
466,CC-Radiomics-Phantom-3,CCR-3-CT3,CCR-3-CT3,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.288197694464165528186554026597,1999-10-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.656373268069462812615967687242,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,1999-10-25
467,CC-Radiomics-Phantom-3,CCR-3-CT3,CCR-3-CT3,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.288197694464165528186554026597,1999-10-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.311295693015265503470156458638,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,88,8.1 RT SIMULATION PELVIS,1999-10-25
468,CC-Radiomics-Phantom-3,CCR-3-CT20,CCR-3-CT20,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331066295796597990601559418403,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.228059519294217935305348230994,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
469,CC-Radiomics-Phantom-3,CCR-3-CT20,CCR-3-CT20,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331066295796597990601559418403,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.291374461271413250551492941919,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
470,CC-Radiomics-Phantom-3,CCR-3-CT20,CCR-3-CT20,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331066295796597990601559418403,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.251833619763187531039474591563,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
471,CC-Radiomics-Phantom-3,CCR-3-CT20,CCR-3-CT20,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331066295796597990601559418403,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.139102307245278593175307276793,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,162,8.1 RT SIMULATION PELVIS,2000-01-31
472,CC-Radiomics-Phantom-3,CCR-3-CT20,CCR-3-CT20,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331066295796597990601559418403,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.246231248264831633410493059313,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,165,8.1 RT SIMULATION PELVIS,2000-01-31
473,CC-Radiomics-Phantom-3,CCR-3-CT20,CCR-3-CT20,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331066295796597990601559418403,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.283942415299675610497553160810,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,107,8.1 RT SIMULATION PELVIS,2000-01-31
474,CC-Radiomics-Phantom-3,CCR-3-CT8,CCR-3-CT8,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.439287696912981671219121001984,1999-07-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.125472770979870399640476554681,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
475,CC-Radiomics-Phantom-3,CCR-3-CT8,CCR-3-CT8,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.439287696912981671219121001984,1999-07-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.938432329506643072022096086743,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
476,CC-Radiomics-Phantom-3,CCR-3-CT8,CCR-3-CT8,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.439287696912981671219121001984,1999-07-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.274941652403582308051453214001,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
477,CC-Radiomics-Phantom-3,CCR-3-CT8,CCR-3-CT8,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.439287696912981671219121001984,1999-07-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.114872074596932693143092706270,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-07-31
478,CC-Radiomics-Phantom-3,CCR-3-CT8,CCR-3-CT8,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.439287696912981671219121001984,1999-07-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.271191153537062464873437608070,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-07-31
479,CC-Radiomics-Phantom-3,CCR-3-CT8,CCR-3-CT8,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.439287696912981671219121001984,1999-07-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.939212463118243070953752397054,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,342,8.1 RT SIMULATION PELVIS,1999-07-31
480,CC-Radiomics-Phantom-3,CCR-3-CT55,CCR-3-CT55,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.792527141373823300645470236528,1999-12-10,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.224524578866657021111099283998,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
481,CC-Radiomics-Phantom-3,CCR-3-CT55,CCR-3-CT55,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.792527141373823300645470236528,1999-12-10,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.336833450068003753023662734914,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,92,8.1 RT SIMULATION PELVIS,1999-12-10
482,CC-Radiomics-Phantom-3,CCR-3-CT55,CCR-3-CT55,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.128178351466026765021276290213,1999-12-10,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.271418438336674388619260747770,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
483,CC-Radiomics-Phantom-3,CCR-3-CT55,CCR-3-CT55,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.128178351466026765021276290213,1999-12-10,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.195809160940476435300076744366,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
484,CC-Radiomics-Phantom-3,CCR-3-CT55,CCR-3-CT55,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.128178351466026765021276290213,1999-12-10,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.328546688687656681792096670611,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,97,8.1 RT SIMULATION PELVIS,1999-12-10
485,CC-Radiomics-Phantom-3,CCR-3-CT55,CCR-3-CT55,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.128178351466026765021276290213,1999-12-10,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.926486335917804866657853883850,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,97,8.1 RT SIMULATION PELVIS,1999-12-10
486,CC-Radiomics-Phantom-3,CCR-3-CT27,CCR-3-CT27,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.461212623264046848231211976337,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.237596346920315966783602550363,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
487,CC-Radiomics-Phantom-3,CCR-3-CT27,CCR-3-CT27,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.461212623264046848231211976337,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.307842803914883285971801321868,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
488,CC-Radiomics-Phantom-3,CCR-3-CT27,CCR-3-CT27,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.461212623264046848231211976337,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.207439124845829829646334802064,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
489,CC-Radiomics-Phantom-3,CCR-3-CT27,CCR-3-CT27,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.461212623264046848231211976337,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.227750925093024488435440866652,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,61,8.1 RT SIMULATION PELVIS,2000-02-07
490,CC-Radiomics-Phantom-3,CCR-3-CT27,CCR-3-CT27,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.461212623264046848231211976337,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.326144223300085249891147541468,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,2000-02-07
491,CC-Radiomics-Phantom-3,CCR-3-CT27,CCR-3-CT27,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.461212623264046848231211976337,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.153998313746067956721375735601,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,60,8.1 RT SIMULATION PELVIS,2000-02-07
492,CC-Radiomics-Phantom-3,CCR-3-CT12,CCR-3-CT12,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.102035487210570213763998241478,1999-05-07,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.100435566045284548736348738747,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
493,CC-Radiomics-Phantom-3,CCR-3-CT12,CCR-3-CT12,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.102035487210570213763998241478,1999-05-07,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.313615558962915025676572444243,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
494,CC-Radiomics-Phantom-3,CCR-3-CT12,CCR-3-CT12,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.102035487210570213763998241478,1999-05-07,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.109964425910325351303941622678,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,49,8.1 RT SIMULATION PELVIS,1999-05-07
